name,url,scraped
Kucheryavyi V.,/player/kucheryavyi-vadym/Sb45TzSD,True
Beniumov V.,/player/beniumov-vladyslav/bVARWylG,True
Melnikov V.,/player/melnikov-viktor/p6yA6OCe,True
Nechitaylo E.,/player/nechitaylo-evgeny/GUPJGvG8,True
Aleksandr G.,/player/aleksandr-gress/hK2akhOu,True
Voloshko V.,/player/voloshko-valery/t4eTXmW1,True
Ushakov S.,/player/ushakov-serhii/WxtycjtT,True
Reutov M.,/player/reutov-mikhail/vBJ7X3zC,True
Kebalo D.,/player/kebalo-denis/OOtJEMWG,True
Tsubera R.,/player/tsubera-roman/Ys6hIzPc,True
Deynega M.,/player/deynega-maksim/CpeMiwmS,True
Vavrenyuk S.,/player/vavrenyuk-sergey/tbjOoQxS,True
Doroshenko A.,/player/doroshenko-artem/MgsOUv4f,True
Averyanov A.,/player/averyanov-aleksandr/tbIoBrR9,True
Novikov Y.,/player/novikov-yuriy/YgdIhJXL,True
Smetenko V.,/player/smetenko-vadim/fNiwfuAr,True
Arzanov D.,/player/arzanov-dmitriy/0QwkwfeH,True
Zaitsev A.,/player/zaitsev-andrii/vgS2A4LD,True
Zubkov E.,/player/zubkov-eduard/jyA9FrLi,True
Kryshtal D.,/player/kryshtal-dmytro/riUy3KjH,True
Palamarchuk V.,/player/palamarchuk-valeriy/rF6ztSGj,True
Vadanuk A.,/player/vadanuk-artem/84A3CWr8,True
Sokolov S.,/player/sokolov-serhii/pS25CFe6,True
Rybalka R.,/player/rybalka-roman/CjMI5XZ6,True
Balakiriev M.,/player/balakiriev-maksym/rTFinySf,True
Sevastianov M.,/player/sevastianov-mykyta/dd3bDvab,True
Marchuk M.,/player/marchuk-maksym/tE6vQ3CJ,True
Kyi Y.,/player/kyi-yevhen/OQ9egGs4,True
Gavrilov Y.,/player/gavrilov-yuriy/2PryiUXj,True
Butkov M.,/player/butkov-maksim/xIie5D6T,True
Kurischenko Y.,/player/kurischenko-yuri/vmRmjiA0,True
Paniotov A.,/player/paniotov-alexander/vDdqggQs,True
Deynega K.,/player/deynega-kirill/IoWWihYj,True
Grebelny A.,/player/grebelny-alexander/QDj8ILxL,True
Sulim A.,/player/sulim-aleksandr/KzYKVYt0,True
Naida O.,/player/naida-oleksandr/SlJXOIhc,True
Khripun R.,/player/khripun-ruslan/YsYp06Af,True
Maleev N.,/player/maleev-nikita/lfpHAa7b,True
Necheporenko V.,/player/necheporenko-vadim/SE0x83zq,True
Chabanov A.,/player/chabanov-alexey/MTsNprTM,True
Ulianchych M.,/player/ulianchych-mykola/bFQrn2pD,True
Reznichenko R.,/player/reznichenko-roman/KdqpMhKm,True
Rutskiy S.,/player/rutskiy-sergei/CQSfnQq0,True
Veliev A.,/player/veliev-anton/UZxWl40f,True
Shcherinskyi A.,/player/shcherinskyi-alexander/pUiSsKBc,True
Laevskii M.,/player/laevskii-maksim/tbtdc0gj,True
Skachenko S.,/player/skachenko-serhii/rDPOUaSi,True
Yakovenko A.,/player/yakovenko-anatoliy/rourkSas,True
Vakulenko D.,/player/vakulenko-denys/4r8HQ5dk,True
Scherinskiy A.,/player/scherinskiy-andrey/nkbNBUCq,True
Berezynskyi S.,/player/berezynskyi-serhii/Eix88B0S,True
Samaray M.,/player/samaray-maksym/4UfbHjkM,True
Molochko O.,/player/molochko-oleksiy/IFsNQl9S,True
Udod I.,/player/udod-illia/xA7qdIco,True
Bondarchuk A.,/player/bondarchuk-alexander/rLg2GA4S,True
Popov M.,/player/popov-mikhail/YmavwSCg,True
Kryvorotko Y.,/player/kryvorotko-yevhen/UVtuxK63,True
Yakovliev H.,/player/yakovliev-hlib/bPDxMBQE,True
Rikun M.,/player/rikun-mikhail/dYQ7Targ,True
Sandulenko U.,/player/sandulenko-uriy/27cjULLs,True
Halai D.,/player/halai-dmitry/A5jE93cs,True
Kubov V.,/player/kubov-vadym/vaNVinkB,True
Evtodiy V.,/player/evtodiy-victor/lSyaz195,True
Tsolik P.,/player/tsolik-petro/Y1jlAYp8,True
Tkachuk O.,/player/tkachuk-oleksii/n5fh9h0E,True
Vorsuliak Y.,/player/vorsuliak-yaroslav/0CzT2jwr,True
Petrivskyi I.,/player/petrivskyi-ihor/SnU2I20t,True
Petryshyn I.,/player/petryshyn-igor/hj9B0MQ3,True
Ivasiv V.,/player/ivasiv-volodymyr/EkTGbn54,True
Sheshurak L.,/player/sheshurak-liubomyr/UevROfSr,True
Sidorak N.,/player/sidorak-nazariy/nPU7K1fn,True
Tymchyshyn I.,/player/tymchyshyn-ivan/6gDFattA,True
Zenyuk A.,/player/zenyuk-andrey/tzYMKdbb,True
Maslianka S.,/player/maslianka-serhii/IwbmVf7H,True
Presnyakov M.,/player/presnyakov-mikhail/S2jzBRDf,True
Piskorskyu I.,/player/piskorskyu-igor/fFRUW8zE,True
Zenyuk D.,/player/zenyuk-dmitry/2krFWI8U,True
Zharskiy V.,/player/zharskiy-vitaiy/pv1VB7bl,True
Maksimov S.,/player/maksimiv-sergey/YZo6jS17,True
Kunynets S.,/player/kunynets-serhii/tjIHiXrt,True
Petukhov V.,/player/petukhov-valery/0SbJaWvL,True
Redkov A.,/player/redkov-aleksandr/63pOZhHm,True
Bugay A.,/player/bugay-andriy/vJcNbjfR,True
Ermoshin S.,/player/ermoshin-sergey/nyXNfGYl,True
Chikalov Y.,/player/chikalov-yuriy/OC2S5s69,True
Stepanov D.,/player/stepanov-denis/tt9HL39d,True
Gonza A.,/player/gonza-alexey/GWl8F4ks,True
Semenov Y.,/player/semenov-yevhen/23D0Det0,True
Scherbak A.,/player/scherbak-andrey/bkenFcR9,True
Voronin M.,/player/voronin-mykhailo/QqXDAxJk,True
Savenkov O.,/player/savenkov-oleg/ARJ612Bc,True
Levchenko O.,/player/levchenko-oleksandr/0fyDCP7M,True
Nykyforuk S.,/player/nykyforuk-stepan/WxSr73Vq,True
Serediuk M.,/player/serediuk-mykola/GMy8gE3h,True
Shpak A.,/player/shpak-alexander/Ycn3ffln,True
Stasiuk B.,/player/stasiuk-bohdan/UPuChYIb,True
Zdrobylko B.,/player/zdrobylko-bohdan/fmuuJoKi,True
Demchuk I.,/player/demchuk-igor/WthwHuTR,True
Vasylchuk R.,/player/vasylchuk-ruslan/vJkdQtwq,True
Voytovich S.,/player/voytovich-sergiy/vuVILJGh,True
Rybachuk R.,/player/rybachuk-roman/vF9ZCrKL,True
Grishchenko A.,/player/grishchenko-alexander/Gv3ywYG0,True
Oleksenko B.,/player/oleksenko-bogdan/6mzIZtJE,True
Borodachev O.,/player/borodachev-oleksandr/Es3HMSBT,True
Metelskiy V.,/player/metelskiy-vladimir/pQRqiXff,True
Oplachko A.,/player/oplachko-aleksandr/IRu35r0T,True
Vedmid S.,/player/vedmid-sergey/QJFYIHWO,True
Zaitsev N.,/player/zaytsev-nikolay/hx616z3r,True
Zaitsev M.,/player/zaitsev-mykola/UL7DHPM3,True
Shukin D.,/player/shukin-dmitriy/Sx5DMqfj,True
Solomko R.,/player/solomko-ruslan/pQgmH6Zj,True
Trydukh I.,/player/trydukh-igor/d0mpXKJn,True
Hnoievoi R.,/player/hnoievoi-roman-gnoyevoy/jgJapFd7,True
Kolesnik Y.,/player/kolesnik-yuryi/lvn6nGzB,True
Khimenko A.,/player/khimenko-artyom/WzBCOnD5,True
Alekseenko D.,/player/alekseenko-dmytro/t2rIG8hk,True
Kutniy I.,/player/kutniy-ilya/fRHPF2sq,True
Andreev M.,/player/andreev-mikhail/lAOZ3k82,True
Cherepnin M.,/player/cherepnin-maksym/04QnmHCl,True
Burylov V.,/player/burylov-vladimir/IZyISeMP,True
Karchevsky T.,/player/karchevsky-timur/6ZSuhDul,True
Lykhytskyi O.,/player/lykhytskyi-oleksandr/WMkqInKp,True
Makarenko R.,/player/makarenko-roman/hY7JYcJ3,True
Kozhenkov I.,/player/kozhenkov-igor/65wGOHkJ,True
Marushchak V.,/player/marushchak-vitalii/rwBYWDmF,True
Vovk V.,/player/vovk-vitalii/zinJansH,True
Shershov A.,/player/shershov-andriy/vqHWqtkC,True
Romanenko A.,/player/romanenko-andrii/AJyO6Ea6,True
Diachenko S.,/player/diachenko-serhii/j3ChUsoC,True
Bondarenko S.,/player/bondarenko-serhii/v9W6oIqd,True
Tytskyi M.,/player/tytskyi-maksym/2oz99Ay8,True
Zaitsev O.,/player/zaitsev-oleksandr/QglIFMj2,True
Nemchenko D.,/player/nemchenko-denis/A3oDBuhh,True
Sukovatiy I.,/player/sukovatiy-igor/U51E9JM4,True
Orlovskiy S.,/player/orlovskiy-sergey/UVYgW5Fq,True
Maksimenko A.,/player/maksimenko-artem/Gtn9CLxn,True
Soroka V.,/player/soroka-vasyl/M9BFt81b,True
Laba M.,/player/laba-mykola/2sQUDJOn,True
Storchak S.,/player/storchak-serhii/tYOYCwvg,True
Budnikov A.,/player/budnikov-alexandr/zy4kxs1b,True
Vietrov V.,/player/vietrov-vitalii/MZ2lMboM,True
Markevych R.,/player/markevych-roman/GvFyLVrt,True
Droshchynskyi A.,/player/droshchynskyi-andrii/lhTJX7ut,True
Zayets A.,/player/zayets-alexey/OCpcxa3J,True
Merzlikin V.,/player/merzlikin-valerii/0U1ExsdP,True
Ishchuk V.,/player/ishchuk-vadim/CYWlaQP0,True
Alieksieev O.,/player/alieksieev-oleksandr/6oVW4hUI,True
Alekperov E.,/player/alekperov-eldar/8ULTEMdk,True
Adyntsev M.,/player/adyntsev-maksym/nBow4aRI,True
Kholodkevych V.,/player/kholodkevych-volodymyr/IysZ4uCC,True
Spektor I.,/player/spektor-ian/bRzCCRxg,True
Goundarev K.,/player/goundarev-konstantin/0M3kAw69,True
Yahnitynskyi K.,/player/yahnitynskyi-kostiantyn/bVnBKszs,True
Semenenko V.,/player/semenenko-vadym/ruxPwQye,True
Kochetkov O.,/player/kochetkov-oleksandr/t240hzcA,True
Karpenko O.,/player/karpenko-oleh/nZ9m8YiA,True
Turchenko T.,/player/turchenko-tymur/K8Rcm1SJ,True
Tkachov S.,/player/tkachov-serhii/lbKTPbwi,True
Boiko S.,/player/boiko-serhii/vH0y9DtC,True
Syvych V.,/player/syvych-viktor/OCxTbCBG,True
Sotnikov E.,/player/sotnikov-eduard/40uwoxS1,True
Melnyk V.,/player/melnyk-vadym/ETFyCqbm,True
Lukianevych V.,/player/lukianevych-valerii/YHfGRG3A,True
Bielokon Y.,/player/bielokon-yevhen/rJCBslnh,True
Popov S.,/player/popov-serhii/KfGhTvdr,True
Cherkas A.,/player/cherkas-alexander/x8IXjK7T,True
Gubarev I.,/player/gubarev-ilya/MNCzi64H,True
Ivanov R.,/player/ivanov-ruslan/IFyOb6dN,True
Gubenko M.,/player/gubenko-maxim/t8cherSp,True
Kovalov O.,/player/kovalov-oleksandr/0b1p7Pwm,True
Shkurupii O.,/player/shkurupii-oleksandr/vk0l6qgg,True
Ponomarenko S.,/player/ponomarenko-serhii/j3p72lcb,True
Grinenko K.,/player/grinenko-konstantin/jDTYn1Ph,True
Makarov V.,/player/makarov-vitaliy/YkSPzGKs,True
Antipov A.,/player/antipov-artem/8jcLZ91k,True
Butko V.,/player/butko-volodymyr/xKI3hAlp,True
Vakulin A.,/player/vakulin-artem/lIj7FpXG,True
Maksymiv S.,/player/serhij-maksymiv/GlfoXXfK,True
Dzhanibekyan K.,/player/dzhanibekyan-karen/MRGobwEt,True
Kaplan F.,/player/kaplan-feliks/lKwFlZIf,True
Efimov M.,/player/efimov-mikhail/tMoJfw0l,True
Voronov A.,/player/voronov-alexander/hzN0eAVf,True
Bokov M.,/player/bokov-maksim/bRhi6giN,True
Karakasevic A.,/player/karakasevic-aleksandar/r5AAOYcr,True
Shcherbak D.,/player/shcherbak-denys/IieBE4nN,True
Derypaska R.,/player/derypaska-roman/M1JUxeK9,True
Masko Y.,/player/masko-yevhen/zwqGW0Zs,True
Yunchyk V.,/player/yunchyk-valentyn-unchik/0jN8pl6G,True
Trofimov M.,/player/trofimov-mykyta/0fo5B4cQ,True
Sazhniev V.,/player/sazhniev-vitalii/MFbyxgbo,True
Maksiuta V.,/player/maksiuta-vladimir/WzRFkOeQ,True
Kalugin V.,/player/kalugin-vladislav/plSHuPr1,True
Popov A.,/player/popov-anton/hUo1CprK,True
Cherevko R.,/player/cherevko-roman/CYnEGz9a,True
Levadniy A.,/player/levadniy-aleksandr/0ve3iMsD,True
Kibka Y.,/player/kibka-yevhen/Me2pD4dc,True
Aseev D.,/player/aseev-dmitriy/r53tEpsi,True
Krutko O.,/player/krutko-oleksii/lnrSVzlP,True
Malov O.,/player/malov-oleksandr/rLm7YWSo,True
Plishilo V.,/player/plishilo-volodymyr/fT22jQC9,True
Pesternikov D.,/player/pesternikov-denys/tY2GuRko,True
May I.,/player/may-ivan/juKGDPvf,True
Telnoi M.,/player/telnoi-mykola/Mujt8XeI,True
Kohut B.,/player/kohut-bohdan/IoItxFu2,True
Melnik V.,/player/melnik-valerii/SGaXbxmF,True
Pismennyi Y.,/player/pysmennyi-yevhen/zqfp7iBO,True
Kovalchuk N.,/player/kovalchuk-nazarii/MmMqomSN,True
Oleskevych O.,/player/oleskevych-olexander/2glkYbhd,True
Horbanenko O.,/player/horbanenko-oleksii/Gd0EJL4h,True
Malinka R.,/player/malinka-roman/CS5ZvBiH,True
Lopatnuk A.,/player/lopatnuk-artur/4vSB3GYu,True
Ratushniak V.,/player/ratushniak-vladislav/S0NBUj6M,True
Korovychenko V.,/player/korovychenko-valentyn/KbCSFlSp,True
Zavada N.,/player/zavada-nikita/Cb0iUYWm,True
Nikolenko M.,/player/nikolenko-maksym/4v8HacLB,True
Kovalev A.,/player/kovalev-alexander/SdwOgOKf,True
Kirsanov K.,/player/kirsanov-konstantyn/KUAWBOrj,True
Voitekhov T.,/player/voitekhov-timur/pnw5R6At,True
Mosiuk M.,/player/mosiuk-mykhailo/8AXQJUfU,True
Diachenko V.,/player/diachenko-viacheslav/EDRuHSmf,True
Didukh V.,/player/didukh-viktor/WjR3ZKOB,True
Teterya U.,/player/teterya-uriy/lCgy7BYl,True
Gogenko S.,/player/gogenko-sergiy/Wb3ne4rl,True
Yaremchuk D.,/player/yaremchuk-dmytro/2L8LjbXC,True
Gubenko A.,/player/gubenko-artem/SW7G0QKQ,True
Tuzhilin A.,/player/tuzhilin-alexandr/0pUtWtE4,True
Belskyi O.,/player/belskyi-oleksandr/pb9DE2zb,True
Chermenskyi A.,/player/chermenskyi-andriy/UgqB18C4,True
Wong Ch.,/player/wong-chun-ting/CKjpVvgA,True
Sambe K.,/player/sambe-kohei/YRfHsI5H,True
Li P.,/player/li-ping/S0Wc9x6r,True
Lorentz R.,/player/lorentz-romain/2FWpvedq,True
Tornkvist A.,/player/tornkvist-andreas/OUKgxZQe,True
Oshima Y.,/player/oshima-yuya/l8CiuVkC,True
Yoshida K.,/player/yoshida-kaii/vPmvmFML,True
Shamruk G.,/player/shamruk-gleb/YHcnARaq,True
Baum P.,/player/baum-patrick/0YCILZNj,True
Machi A.,/player/machi-asuka/QmjGHj2A,True
Skachkov K.,/player/skachkov-kirill/hU4RX1Rm,True
Karlsson K.,/player/karlsson-kristian/fo1V8d3o,True
Konecny T.,/player/konecny-tomas/Q19rGB1M,True
Nordberg H.,/player/nordberg-hampus/2NOxBZHE,True
Gerell P.,/player/gerell-par/bH8anIHO,True
Kang D.,/player/kang-dongsoo/vkPBXYDm,True
Maze M.,/player/maze-michael/KYutCY3f,True
Freitas M.,/player/freitas-marcos/WMMOAFTr,True
Seo H.,/player/seo-hyundeok/4Cb3JKqG,True
Kim M.,/player/kim-minseok/Mm9bK0U9,True
Hung T.,/player/hung-tzu-hsiang/ngy1BwY9,True
Xu X.,/player/xu-xin/QqKRq4cm,True
Gao N.,/player/gao-ning/nLLFIvaM,True
Chen W.,/player/chen-weixing/MsEEMF8p,True
Kishikawa S.,/player/kishikawa-seiya/UuiiMMac,True
Sirucek P.,/player/sirucek-pavel/IibKl2CC,True
Floras R.,/player/floras-robert/bZeEXCWd,True
Huang Sheng S.,/player/huang-sheng-sheng/KrVkmaZd,True
Ovtcharov D.,/player/ovtcharov-dimitrij/E50Fa58i,True
Fegerl S.,/player/fegerl-stefan/Oxca2nLl,True
Baggaley A.,/player/baggaley-andrew/EauGKZni,True
Tsuboi G.,/player/tsuboi-gustavo/fgDDkgqF,True
Zhang J.,/player/zhang-jike/lf9pIljo,True
Pitchford L.,/player/pitchford-liam/W24pr4wH,True
Samsonov V.,/player/samsonov-vladimir/lfsYrpOA,True
Persson J.,/player/persson-jorgen/IuAkhJHp,True
Legout Ch.,/player/legout-christophe/zac3KhIi,True
Matsudaira K.,/player/matsudaira-kenji/GpJzTgVk,True
Schlager W.,/player/schlager-werner/ChIHrcV3,True
Oh S.,/player/oh-sangeun/rspLy2Gp,True
Boll T.,/player/boll-timo/QP3lsOhN,True
Bobocica M.,/player/bobocica-mihai/67qv2cHB,True
Sondell J.,/player/sondell-johan/MZH59lKL,True
Kreanga K.,/player/kreanga-kalinikos/WnfMVj19,True
Joo S.,/player/joo-saehyuk/AidRuXEe,True
Pistej L.,/player/pistej-lubomir/xnWA1udI,True
Fedorishin I.,/player/fedorishin-ivan/CAY6DjFb,True
Dombrovskyi A.,/player/dombrovskyi-andrii/SfWS5YEC,True
Mishchenko V.,/player/mishchenko-vladyslav/WIucUI35,True
Stepanenko Y.,/player/stepanenko-yevhenii/OEylYpcp,True
Buberenko A.,/player/buberenko-aleksandr/p6L0KUJT,True
Efimenko I.,/player/efimenko-ivan/0hp1TxJB,True
Skripnik S.,/player/skripnik-sergey/Kd9FDqqD,True
Kerusenko Y.,/player/kerusenko-yaroslav/A3ilWvZh,True
Lavrinenko P.,/player/lavrinenko-pavel/U1Lq0NHN,True
Poberii I.,/player/poberii-ivan/b3A870b7,True
Vasiuk V.,/player/vasiuk-vadym/6ubTLABe,True
Valchuk I.,/player/valchuk-illia/0x2ADN4d,True
Tertychnyi L.,/player/tertychnyi-leonid/67btOIqb,True
Varchenko M.,/player/varchenko-mikhail/rTohnHAk,True
Glivenko I.,/player/glivenko-ilya/tnjcxu40,True
Kovrikov A.,/player/kovrikov-andrey/h4Ci7InF,True
Bilous V.,/player/bilous-vladyslav/OvehYAcA,True
Khitrov V.,/player/khitrov-vitalii/SC1qzXSc,True
Danyliuk N.,/player/danyliuk-nazarii/StHnxc3f,True
Shulepov M.,/player/shulepov-maksym/6yGCUnpD,True
Degtyarov O.,/player/degtyarov-oleksiy/dp5owNoh,True
Voronenkov V.,/player/voronenkov-volodymyr/K8c0UK8k,True
Retynskyi S.,/player/retynskyi-serhii/xQPTCKj7,True
Yurchenko K.,/player/yurchenko-kyrylo/2DK4MCd6,True
Samokysh K.,/player/samokysh-kyrylo/l8pRFvxE,True
Kalachevskyi D.,/player/kalachevskyi-denys/zoImZ5lb,True
Biletskiy O.,/player/biletskiy-oleh/YaPjfYbO,True
Kilyakin P.,/player/kilyakin-petro/YXbXvEQu,True
Kozachuk I.,/player/kozachuk-ivan/WSMLEtMf,True
Rybka A.,/player/rybka-aleksey/WO43iUTH,True
Chornobab V.,/player/chornobab-volodymyr/zNSyI8Ym,True
Bochkovskyi V.,/player/bochkovskyi-vadym/UJYMKAuO,True
Kim P.,/player/kim-petro/0Ahzcyt2,True
Tur A.,/player/tur-anton/2a9Ku9bi,True
Omelchuk I.,/player/omelchuk-ivan/nmiCV24f,True
Sokolovskyi S.,/player/sokolovskyi-serhii/WYysDEFD,True
Struk I.,/player/struk-ivan/fyib4ASo,True
Filenko O.,/player/filenko-oleh/IHWsF4ge,True
Kaminskyi V.,/player/kaminskyi-valentyn/hhK5Z3cd,True
Kotov Y.,/player/kotov-yevhen/4A81Fqzp,True
Tishchenko D.,/player/tishchenko-dina/l6l6HOnb,True
Maliuta M.,/player/maliuta-marta/rsHu0KnK,True
Pachich Y.,/player/pachich-yaroslava/QPd2ZvoH,True
Ogarenko N.,/player/ogarenko-natalia/fDrsKyrl,True
Tiutiuyk I.,/player/tiutiuyk-iryna/bwXtouf5,True
Kalyanov V.,/player/kalyanov-victor/GveCu6dF,True
Tatarinov V.,/player/tatarinov-valeriy/McgCOpbt,True
Simonchuk D.,/player/symonchuk-davyd/pzTw3kOk,True
Gaponov A.,/player/gaponov-aleksey/MVQAZXRH,True
Mishchenko A.,/player/mishchenko-alexander/WbBNp1ue,True
Senchenko M.,/player/senchenko-maksim/fJ982njE,True
Vadim T.,/player/vadim-tokar/hplU0Pbg,True
Hordii A.,/player/hordii-andrii/rcNunTCH,True
Sahakyan A.,/player/sahakyan-andranik/UoaCvoh5,True
Vardanyan D.,/player/vardanyan-davit/bq8YqtUp,True
Malkhasyan G.,/player/malkhasyan-gagik/zRtt3LzN,True
Apriyan E.,/player/apriyan-ernest/EPqH6U62,True
Mkrtchyan A.,/player/mkrtchyan-andranik/je08uRxa,True
Grigoryan E.,/player/grigoryan-erik/h2iy41LG,True
Avakimyan D.,/player/avakimyan-davit/AJZpgp7b,True
Nazaryan M.,/player/nazaryan-mushegh/O2qfjc97,True
Gevorgyan G.,/player/gevorgyan-gekham/6swrzQ1C,True
Ivanov L.,/player/ivanov-leonid/zNjhGkmj,True
Vishnyakov S.,/player/vishnyakov-sergey/W4xH0Lip,True
Smirnov D.,/player/smirnov-dmitry/vVssMOTK,True
Chemodurov O.,/player/chemodurov-oleksandr/l4XGFM6l,True
Kolivay O.,/player/kolivay-oleg/zyrzFw4I,True
Belobrov V.,/player/belobrov-vladimir/WpfUChtc,True
Kornienko G.,/player/kornienko-georgiy/Uyp7YvvI,True
Drobov D.,/player/drobov-dmytro/C8dSjn5U,True
Mosuk N.,/player/mosuk-nazar/6yngEqkQ,True
Rychkou V.,/player/rychkou-vitali/SEnhTWui,True
Baklykov A.,/player/baklykov-andrii/WWOZ3V8q,True
Mykhailovych M.,/player/mykhailovych-maksym/2ctb1tc8,True
Kravets Y.,/player/kravets-yaroslav/4fGFYisO,True
Bindas O.,/player/bindas-oleg/jHRbopa6,True
Filatov S.,/player/filatov-sergey/SxgtwHlQ,True
Vorobuov Y.,/player/vorobuov-ygor/EZlxvcZJ,True
Molochko A.,/player/molochko-anton/ALx7ipRD,True
Verbianyi V.,/player/verbianyi-vasyl/lM8xm9cB,True
Kushnir V.,/player/kushnir-vasyl/b7Crwwll,True
Demidov S.,/player/demidov-sergey/YwS64usD,True
Nodar K.,/player/nodar-kukava/8xUoTbwF,True
Akhlamov S.,/player/akhlamov-sergiy/b3vfgUHl,True
Kizian V.,/player/kizian-volodymyr/hQwbhlXf,True
Kryvyi I.,/player/kryvyi-ivan/n7sNwkN1,True
Treshchetka M.,/player/treshchetka-mykola/QctRx9x8,True
Mikluha O.,/player/mikluha-oleg/zwX8pd0L,True
Habesohn D.,/player/habesohn-daniel/QsmaVTSS,True
Chojnowski P.,/player/chojnowski-patryk/4d4sksGG,True
Blaszczyk L.,/player/blaszczyk-lucjan/IHk3xAsH,True
Bentsen A.,/player/bentsen-allan/v3nhtpjR,True
Prokopcov D.,/player/prokopcov-dmitrij/pf0F4AoT,True
Fiialko M.,/player/fiialko-mykyta/KlVOybhE,True
Mudrov D.,/player/mudrov-dmitry/EHJm13D3,True
Hefter Y.,/player/hefter-yevhen/QeDSbZKB,True
Vivatenko M.,/player/vivatenko-mykhailo/lIIEy93e,True
Ludchak V.,/player/ludchak-vasyl/tjQgPpNK,True
Van V.,/player/van-vladyslav/UcTbTpek,True
Kuravsky O.,/player/kuravsky-oleg/ppCNZnY7,True
Khvysiuk A.,/player/khvysiuk-andrii/rarOeOLh,True
Kotov V.,/player/kotov-viktor/bkkE4mPH,True
Gavrilyuk O.,/player/gavrilyuk-oleg/6mKtY5Be,True
Shevchuk O.,/player/shevchuk-oleg/nFoA5T9B,True
Kundeus I.,/player/kundeus-igor/tpTOazmk,True
Bartnikov I.,/player/bartnikov-igor/z5BeI9LK,True
Salivonchyk V.,/player/salivonchyk-vasil/hpxhblUl,True
Matcyk A.,/player/matcyk-andrey-matsyuk/69X3pLeE,True
Naumchuk M.,/player/naumchuk-maxim/0QZCW3YC,True
Skhabovskyi M.,/player/skhabovskyi-maksym/EBbA4m3j,True
Mykhalus O.,/player/mykhalus-oleksandr/0WW7quBK,True
Trachuk V.,/player/trachuk-viktor/Wzydc8qe,True
Baklykov V.,/player/baklykov-valerii/CQGYNasQ,True
Kurotich A.,/player/kurotich-anatoliy/pfqSYCWg,True
Milishcuk V.,/player/milishcuk-viktor/67AobZqQ,True
Antonyuk A.,/player/antonyuk-andrei/p2P8d09I,True
Panasiuk S.,/player/panasiuk-segei/EaQ0dSb1,True
Dygalevych D.,/player/dygalevych-dmytro/Ol8HDMk4,True
Barkalov O.,/player/barkalov-oleksandr/WQL4fUp1,True
Bortnikov I.,/player/bortnikov-igor/WOYJYw2b,True
Prakht I.,/player/prakht-igor/KCujfA2r,True
Plokhotniuk M.,/player/plokhotniuk-mykhailo/dSqaZkTB,True
Kalinichenko V.,/player/kalinichenko-volodymyr/4v0MLBPS,True
Gamyanin A.,/player/gamyanin-alexey/6mnlHVXq,True
Velchev A.,/player/velchev-andriy/82m3Y9rI,True
Hladun V.,/player/hladun-valerii/2Pn7XTcO,True
Bobrov A.,/player/bobrov-anton/xQuroowo,True
Shevcov U.,/player/shevcov-uriy/E3ffzWD5,True
Miroshnichenko V.,/player/miroshnichenko-vadim/tGoBWmDU,True
Tarnavsky V.,/player/tarnavsky-vadim/6qtC66wl,True
Torrisi T.,/player/torrisi-thomas/jTTP9UFo,True
Gladun V.,/player/gladun-valery/QqmwSn2l,True
Golubiev O.,/player/golubiev-oleksii/rPN93ggC,True
Birov I.,/player/birov-ivan/8hhJnKyK,True
Simonchuk P.,/player/simonchuk-petr/djKUDO4F,True
Piatachuk Y.,/player/piatachuk-yurii/E5HuNdN9,True
Kunchurov D.,/player/kunchurov-dmytro/Eki2TLBr,True
Dovzhenko S.,/player/dovzhenko-serhii/6ejJIL4g,True
Mukhin V.,/player/mukhin-vitalii/lz89Pde7,True
Kurishko K.,/player/kurishko-konstantin/21MWd2UF,True
Tatarynov R.,/player/tatarynov-ruslan/UyYKv6Ml,True
Voronetskyi A.,/player/voronetskyi-artem/tA41RIQf,True
Myrzak V.,/player/myrzak-volodymyr/zqMhheO7,True
Kozhevnikov M.,/player/kozhevnikov-maksym/IHECoMj5,True
Obukhov V.,/player/obukhov-vitalii/xl0yHv18,True
Ilin O.,/player/ilin-oleg/zm22CbE4,True
Stroilov A.,/player/stroilov-andrii/SQ6DOGAD,True
Khomutovskiy Y.,/player/khomutovskiy-yulius/YXtswvyf,True
Hryshyn O.,/player/hryshyn-oleksandr/jgBYDtCe,True
Gatsenko I.,/player/gatsenko-igor/4G1SZNYE,True
Stroilov O.,/player/stroilov-oleh/dhNlgy91,True
Yagnitinsky K.,/player/yagnitinsky-konstantin/xtElTYyU,True
Kindzerskyi Y.,/player/kindzerskyi-yurii/r1DJyp42,True
Gusak Y.,/player/gusak-yurii/Ct5zY13R,True
Bezpalyi O.,/player/bezpalyi-oleksii/zeUMWZ8I,True
Malashchenko I.,/player/malashchenko-ihor/K0iToq5R,True
Aksyonin V.,/player/aksyonin-vasily/d6hxN4EE,True
Nazrin A.,/player/nazrin-avraham/MmlI3cH7,True
Boiko V.,/player/boiko-vitalii/SpmkFPZJ,True
Lytvynenko M.,/player/lytvynenko-mykola/0W0fFDdJ,True
Dubrovin D.,/player/dubrovin-dmitry/YBah538a,True
Domberg G.,/player/domberg-gennadiy/8KroMlV5,True
Bedriychuk V.,/player/bedriychuk-viktor/Kl7pTQkP,True
Vahta D.,/player/vahta-dmitriy-vakhta/6kHn1Th2,True
Schepanskyi U.,/player/schepanskyi-uryi/2DzFP2Sn,True
Zhukovskyi O.,/player/zhukovskyi-oleksandr/fmyBQrDt,True
