,lPlayer,rPlayer,id,mergeCol
3637,Menshikov A.,Kuzmin S.,WhITmJOa,Menshikov A.WhITmJOa
3638,Menshikov A.,Kuzmin S.,tx3NDoRq,Menshikov A.tx3NDoRq
3639,Aronov A.,Menshikov A.,INkmx7iB,Aronov A.INkmx7iB
3640,Kuzmin S.,Menshikov A.,MedvvTMb,Kuzmin S.MedvvTMb
3641,Menshikov A.,Aronov A.,xKrpSbhU,Menshikov A.xKrpSbhU
3642,Menshikov A.,Kuzmin S.,23VVlHY0,Menshikov A.23VVlHY0
3643,Menshikov A.,Aronov A.,4AGQiJlr,Menshikov A.4AGQiJlr
3644,Menshikov A.,Aronov A.,KxZseTT8,Menshikov A.KxZseTT8
3645,Aronov A.,Menshikov A.,xlxL6vjJ,Aronov A.xlxL6vjJ
3646,Menshikov A.,Kuzmin S.,d83ImPq7,Menshikov A.d83ImPq7
3647,Aronov A.,Menshikov A.,2ic5MXSH,Aronov A.2ic5MXSH
3648,Kuzmin S.,Menshikov A.,ngI6KnnA,Kuzmin S.ngI6KnnA
3649,Aronov A.,Menshikov A.,QXh6JLJ6,Aronov A.QXh6JLJ6
3650,Menshikov A.,Kuzmin S.,lfrmRc3P,Menshikov A.lfrmRc3P
3651,Menshikov A.,Smaglyukov V.,vP0d4zdC,Menshikov A.vP0d4zdC
3652,Aronov A.,Menshikov A.,IeXEicC6,Aronov A.IeXEicC6
3653,Menshikov A.,Smaglyukov V.,6XeTNLh2,Menshikov A.6XeTNLh2
3654,Smaglyukov V.,Menshikov A.,44oSm5I1,Smaglyukov V.44oSm5I1
3655,Aronov A.,Menshikov A.,G0b3Olkj,Aronov A.G0b3Olkj
3656,Nemashkalo V.,Molodtsov D.,Sts08JHE,Nemashkalo V.Sts08JHE
3657,Ziuzikov P.,Nemashkalo V.,CYbDpGP7,Ziuzikov P.CYbDpGP7
3658,Nemashkalo V.,Tarasenkov N.,Spc1mIuk,Nemashkalo V.Spc1mIuk
3659,Serebrennikov A.,Nemashkalo V.,8dpT5QeG,Serebrennikov A.8dpT5QeG
3660,Nemashkalo V.,Serebrennikov A.,OjmnHgag,Nemashkalo V.OjmnHgag
3661,Bychkov S.,Nemashkalo V.,bkNqpIQJ,Bychkov S.bkNqpIQJ
3662,Tarasenkov N.,Nemashkalo V.,lKugNfJ6,Tarasenkov N.lKugNfJ6
3663,Nemashkalo V.,Ilin A.,23wsQdZm,Nemashkalo V.23wsQdZm
